date,country,channel ID,category ID,sessions,pageviews,conversions,revenue,bounces,total_session_duration_in_ms
2019-08-07,es,2,17,8,9,9,2.48,1,13718351
2019-08-08,es,7,17,29,56,16,5.84,6,15990918
2019-08-08,es,4,17,8,13,2,0.52,1,3127112
2019-08-08,es,5,17,1,5,0,0,0,6524490
2019-08-08,es,6,17,36,90,35,10.872,3,50961937
2019-08-08,es,2,17,3,18,6,1.84,0,11047773
2019-08-09,es,4,17,5,17,3,1.32,1,2710840
2019-08-09,es,6,17,37,143,30,9.32,4,134423172
2019-08-09,es,2,17,3,6,3,1.16,0,1955820
2019-08-09,es,7,17,51,75,33,11.6,12,30013484
2019-08-10,es,6,17,32,68,32,9.84,4,89912004
2019-08-10,es,4,17,16,45,10,3.88,1,23439438
2019-08-10,es,2,17,7,22,22,6.708,0,43345792
2019-08-10,es,7,17,41,93,18,5.64,9,43807600
2019-08-11,es,6,17,29,97,47,13.44,3,112146578
2019-08-11,es,4,17,2,3,2,0.72,0,397456
2019-08-11,es,2,17,4,28,7,2.64,0,38055006
2019-08-11,es,7,17,30,59,19,6.388,7,26354543
2019-08-12,es,6,17,24,82,9,3.2,4,44656894
2019-08-12,es,7,17,67,121,61,22.2,15,54184488
2019-08-12,es,4,17,8,29,9,3.56,1,10220244
2019-08-12,es,5,17,1,3,0,0,0,76563
2019-08-12,es,2,17,10,14,2,0.56,1,1585584
2019-08-13,es,4,17,10,81,59,16.96,1,419920257
2019-08-13,es,6,17,32,110,53,16.44,5,117982607
2019-08-13,es,2,17,2,3,1,0.2,0,204582
2019-08-13,es,7,17,59,108,33,11.36,16,34923352
2019-08-13,es,5,17,1,1,0,0,0,0
2019-08-14,es,6,17,34,99,29,8.8,4,55933326
2019-08-14,es,4,17,14,52,8,3.56,2,28165773
2019-08-14,es,2,17,7,43,35,8.4,0,222198031
2019-08-14,es,5,17,4,6,0,0,0,9699490
2019-08-14,es,7,17,51,175,48,15.56,11,210279053
2019-08-15,es,6,17,39,116,28,10.64,4,52972189
2019-08-15,es,7,17,56,150,34,10.76,12,127714249
2019-08-15,es,5,17,1,1,0,0,0,0
2019-08-15,es,2,17,3,10,6,2.24,0,3528135
2019-08-15,es,4,17,7,8,7,2.2,1,13066262
2019-08-16,es,6,17,41,92,45,15.12,7,60249766
2019-08-16,es,4,17,7,16,30,12.24,0,75065047
2019-08-16,es,5,17,2,5,4,1.4,0,2820192
2019-08-16,es,2,17,3,3,0,0,0,1123664
2019-08-16,es,7,17,29,51,23,7.84,6,29256309
2019-08-17,es,7,17,14,25,19,6.44,3,15496598
2019-08-17,es,4,17,2,7,1,0.36,0,4243799
2019-08-17,es,6,17,25,100,34,9.968,3,61318822
2019-08-17,es,2,17,7,30,7,1.72,0,8797208
2019-08-18,es,4,17,11,47,33,11.24,1,49006501
2019-08-18,es,7,17,21,43,8,2.48,5,13606535
2019-08-18,es,6,17,23,44,26,8.88,4,39869337
2019-08-18,es,5,17,2,1,1,0.32,0,1884356
2019-08-18,es,2,17,5,13,1,0.24,0,18040516
2019-08-19,es,4,17,10,29,22,8.28,2,47963237
2019-08-19,es,2,17,6,5,5,2.12,1,11654595
2019-08-19,es,7,17,38,102,36,11.84,8,88505489
2019-08-19,es,6,17,27,57,17,5.32,2,27590322
2019-08-20,es,5,17,1,1,0,0,0,1318728
2019-08-20,es,2,17,4,7,5,0.84,1,3216132
2019-08-20,es,7,17,32,80,31,11.56,5,34794193
2019-08-20,es,6,17,25,65,20,6.4,5,55390900
2019-08-20,es,4,17,6,18,7,1.8,1,8458243
2019-08-21,es,2,17,7,16,4,0.96,1,50100113
2019-08-21,es,6,17,24,36,15,5,3,19338590
2019-08-21,es,7,17,39,66,30,9.72,7,25246625
2019-08-21,es,4,17,11,27,24,8,2,26547152
2019-08-22,es,2,17,3,3,1,0.2,0,718484
2019-08-22,es,6,17,28,60,19,5.52,4,19176168
2019-08-22,es,4,17,18,47,28,8.164,3,71035422
2019-08-22,es,5,17,1,1,0,0,0,0
2019-08-22,es,7,17,30,63,33,10.44,7,64070038
2019-08-23,es,4,17,27,40,18,5.96,6,29811237
2019-08-23,es,6,17,28,66,34,8.544,4,85651176
2019-08-23,es,7,17,24,37,14,4.92,7,7984935
2019-08-23,es,2,17,8,12,4,1.44,0,5131438
2019-08-24,es,6,17,25,68,12,3.632,3,21987814
2019-08-24,es,7,17,32,87,21,7.32,8,31803191
2019-08-24,es,2,17,8,20,7,2.76,0,12451447
2019-08-24,es,4,17,11,16,24,7.588,2,59311249
2019-08-24,es,5,17,2,13,4,1.16,0,9708803
2019-08-25,es,4,17,18,52,22,7.44,2,27738685
2019-08-25,es,7,17,51,128,77,23.452,14,104036044
2019-08-25,es,2,17,4,6,5,1.64,0,965591
2019-08-25,es,5,17,2,1,1,0.52,0,327472
2019-08-25,es,6,17,30,75,35,11.92,5,243470278
2019-08-26,es,5,17,1,1,0,0,0,0
2019-08-26,es,7,17,63,133,45,13.08,14,53927505
2019-08-26,es,3,17,1,5,0,0,0,2247035
2019-08-26,es,2,17,4,2,5,1.56,1,620764
2019-08-26,es,6,17,42,132,38,10.168,6,296030370
2019-08-26,es,4,17,25,76,54,17.696,3,111566208
2019-08-27,es,7,17,115,257,74,22,31,159882784
2019-08-27,es,2,17,6,30,7,1.76,1,105595503
2019-08-27,es,5,17,1,1,0,0,0,0
2019-08-27,es,4,17,30,157,64,18.14,4,473287175
2019-08-27,es,6,17,46,132,37,10.208,6,90075501
2019-08-28,es,4,17,29,112,35,11.44,5,92447125
2019-08-28,es,7,17,97,208,71,21.2,26,88080246
2019-08-28,es,2,17,4,3,1,0.28,0,1002852
2019-08-28,es,5,17,2,1,3,0.72,0,1369066
2019-08-28,es,6,17,41,87,26,9.12,7,58846476
2019-08-29,es,7,17,66,135,73,23.388,16,117257220
2019-08-29,es,4,17,21,53,46,14.64,2,108406251
2019-08-29,es,2,17,5,7,13,3.548,0,13650129
2019-08-29,es,5,17,1,1,2,0.68,0,490020
2019-08-29,es,6,17,36,58,26,8.32,4,77242175
2019-08-30,es,7,17,55,125,50,16.08,13,164917455
2019-08-30,es,5,17,1,1,0,0,0,0
2019-08-30,es,4,17,14,66,65,20.84,0,255615395
2019-08-30,es,2,17,5,14,24,5.228,0,96760772
2019-08-30,es,6,17,31,93,45,12,4,108819265
2019-08-31,es,2,17,7,25,38,10.72,0,109801680
2019-08-31,es,5,17,1,2,0,0,0,58338
2019-08-31,es,7,17,72,125,93,26.24,19,195638654
2019-08-31,es,6,17,34,85,34,10.28,5,152652699
2019-08-31,es,4,17,32,65,29,8.868,4,27453433
2019-09-01,es,4,17,19,45,15,4.584,1,21806877
2019-09-01,es,7,17,114,263,92,27.56,28,233187174
2019-09-01,es,3,17,1,3,9,2.28,0,16300044
2019-09-01,es,5,17,2,7,2,0.56,0,8451203
2019-09-01,es,2,17,9,16,8,2.08,0,7745519
2019-09-01,es,6,17,33,73,35,10.196,3,68504858
2019-09-02,es,3,17,1,1,0,0,0,143380
2019-09-02,es,6,17,42,88,34,9.24,5,52192255
2019-09-02,es,2,17,7,9,13,3.48,1,30102566
2019-09-02,es,7,17,118,231,124,36.92,27,176598389
2019-09-02,es,5,17,1,1,0,0,0,1323166
2019-09-02,es,4,17,27,98,40,13.72,4,167943177
2019-09-03,es,4,17,18,47,15,4.04,2,22088398
2019-09-03,es,6,17,38,60,30,7.88,5,68605959
2019-09-03,es,5,17,4,12,2,0.64,1,5061735
2019-09-03,es,7,17,72,176,59,19.32,18,131931336
2019-09-03,es,2,17,2,13,5,1.4,0,7868099
2019-09-04,es,2,17,6,9,1,0.36,1,471979
2019-09-04,es,5,17,1,1,0,0,0,1338173
2019-09-04,es,6,17,40,92,33,9.648,4,64618401
2019-09-04,es,4,17,26,65,24,7.992,4,33731918
2019-09-04,es,7,17,58,103,88,31.968,12,114338500
2019-09-05,es,2,17,4,10,1,0.28,1,2827383
2019-09-05,es,6,17,34,72,41,12.88,5,86089665
2019-09-05,es,4,17,23,77,35,11.52,5,97467971
2019-09-05,es,7,17,33,85,51,16.16,5,73356223
2019-09-06,es,7,17,43,70,28,8.12,10,16384135
2019-09-06,es,5,17,2,7,1,0.28,0,295436
2019-09-06,es,2,17,4,7,2,0.76,0,3174349
2019-09-06,es,4,17,23,51,26,9.08,4,110565221
2019-09-06,es,6,17,25,63,25,7.012,2,44583820
2019-09-07,es,4,17,27,65,30,9.92,7,48021340
2019-09-07,es,2,17,4,4,1,0.28,1,58163
2019-09-07,es,7,17,43,68,24,7.32,9,14893716
2019-09-07,es,6,17,28,83,26,7.1,2,108394757
2019-09-08,es,7,17,70,191,96,32,18,270156665
2019-09-08,es,4,17,14,23,10,2.94,2,9247997
2019-09-08,es,5,17,3,5,3,0.72,0,604719
2019-09-08,es,6,17,30,53,15,4.56,5,19740740
2019-09-08,es,2,17,6,7,18,4.14,0,9949220
2019-09-09,es,2,17,5,3,3,0.68,0,758779
2019-09-09,es,7,17,106,169,122,35.884,25,149650839
2019-09-09,es,6,17,34,62,26,6.76,8,38672603
2019-09-09,es,4,17,8,17,17,5.88,0,27115233
2019-09-09,es,5,17,1,1,0,0,0,623509
2019-09-10,es,2,17,4,7,4,1.36,1,2183149
2019-09-10,es,3,17,1,1,0,0,0,1105039
2019-09-10,es,6,17,28,76,22,7.36,3,105216994
2019-09-10,es,7,17,69,128,58,16.984,16,108499123
2019-09-10,es,4,17,18,35,18,5.564,4,13585854
2019-09-11,es,2,17,9,1,8,2.36,0,1276526
2019-09-11,es,5,17,2,5,1,0.28,0,1116230
2019-09-11,es,6,17,37,78,26,8.6,6,31731122
2019-09-11,es,4,17,12,28,17,4.32,2,14204014
2019-09-11,es,7,17,53,80,70,21.52,10,34702457
2019-09-12,es,6,17,36,52,30,9.4,5,17611573
2019-09-12,es,5,17,1,1,0,0,0,13846
2019-09-12,es,7,17,28,53,30,6.92,7,38182332
2019-09-12,es,2,17,6,7,2,0.52,1,1001122
2019-09-12,es,4,17,10,21,4,1.04,2,6460815
2019-09-13,es,6,17,34,109,29,7.992,4,71474361
2019-09-13,es,4,17,7,9,7,3.16,2,1977742
2019-09-13,es,2,17,10,22,12,3.348,1,24686505
2019-09-13,es,7,17,31,49,34,9.36,8,26865305
2019-09-14,es,6,17,28,45,30,8.2,5,43335500
2019-09-14,es,4,17,12,41,20,7.52,2,29680433
2019-09-14,es,7,17,24,43,8,2.08,7,7276312
2019-09-14,es,2,17,7,11,2,0.56,1,1466808
2019-09-15,es,6,17,32,78,38,9.56,2,125868902
2019-09-15,es,7,17,32,59,32,8.84,5,17904174
2019-09-15,es,5,17,2,4,1,0.4,0,5351697
2019-09-15,es,2,17,6,7,0,0,1,2012214
2019-09-15,es,4,17,6,13,6,2.16,0,9904319
2019-09-16,es,6,17,44,75,42,11.488,7,85060522
2019-09-16,es,4,17,6,16,5,1.52,0,5926182
2019-09-16,es,7,17,61,124,99,28.172,13,119617471
2019-09-17,es,2,17,4,4,0,0,2,0
2019-09-17,es,4,17,9,37,24,8.44,0,58357249
2019-09-17,es,5,17,3,6,9,2.568,0,17505545
2019-09-17,es,6,17,29,69,33,8.96,4,26143735
2019-09-17,es,7,17,50,81,51,13.092,13,65601012
2019-09-18,es,7,17,9,16,5,1.2,2,4110478
2019-09-18,es,6,17,39,66,10,2.6,8,21772587
2019-09-18,es,5,17,2,4,0,0,0,9501
2019-09-18,es,4,17,10,42,7,2.76,1,23654802
2019-09-18,es,2,17,12,33,12,4.64,0,51678598
2019-09-19,es,4,17,6,21,10,2.204,1,49409910
2019-09-19,es,7,17,20,31,4,1.32,9,5159229
2019-09-19,es,2,17,2,4,0,0,0,3092721
2019-09-19,es,6,17,26,42,11,3.84,6,9538307
2019-09-20,es,7,17,6,7,4,1.12,1,1277957
2019-09-20,es,2,17,7,9,2,0.6,1,1256118
2019-09-20,es,4,17,7,11,13,3.64,1,13200886
2019-09-20,es,6,17,33,45,15,5.16,9,14004466
2019-09-21,es,7,17,9,14,15,4,1,7620830
2019-09-21,es,2,17,1,2,0,0,0,1583432
2019-09-21,es,4,17,6,10,8,2.22,1,8975618
2019-09-21,es,6,17,29,46,24,6.54,3,16513831
2019-09-22,es,6,17,34,75,26,6.74,7,80717642
2019-09-22,es,5,17,1,3,0,0,0,237444
2019-09-22,es,2,17,10,32,5,1.48,2,29312608
2019-09-22,es,7,17,13,43,18,4.48,2,16342058
2019-09-22,es,4,17,2,12,19,8.04,0,31646289
2019-09-23,es,4,17,11,18,12,4.48,1,6332619
2019-09-23,es,5,17,2,6,1,0.2,0,1011742
2019-09-23,es,6,17,42,59,23,6.68,7,14222785
2019-09-23,es,2,17,6,21,4,1.28,0,8832135
2019-09-23,es,7,17,22,32,11,3.68,5,8753567
2019-09-24,es,6,17,39,85,38,10.052,5,46417208
2019-09-24,es,4,17,18,48,38,13.6,2,121704381
2019-09-24,es,5,17,1,1,5,1.32,0,1585782
2019-09-24,es,2,17,3,4,4,0.636,0,4225889
2019-09-24,es,7,17,15,23,15,4.44,3,7888724
2019-09-25,es,4,17,8,22,5,1.68,2,13430569
2019-09-25,es,6,17,34,64,11,2.16,7,17889529
2019-09-25,es,5,17,2,8,3,1.04,0,4224985
2019-09-25,es,2,17,7,8,4,0.92,1,12068813
2019-09-25,es,7,17,5,21,11,3.16,0,15589352
2019-09-26,es,2,17,7,19,11,2,0,13785841
2019-09-26,es,6,17,37,78,37,9.236,8,82517895
2019-09-26,es,7,17,3,5,2,0.52,0,630969
2019-09-26,es,4,17,9,16,9,2.76,2,6451812
2019-09-27,es,5,17,2,12,12,2.52,0,19319847
2019-09-27,es,2,17,5,8,5,0.8,0,2118603
2019-09-27,es,7,17,4,6,1,0.28,1,723284
2019-09-27,es,4,17,16,55,20,5.6,3,28752212
2019-09-27,es,6,17,23,50,19,5.08,4,28406302
2019-09-28,es,7,17,2,5,5,1.64,0,20765686
2019-09-28,es,6,17,24,37,7,2,7,4599849
2019-09-28,es,4,17,4,6,0,0,1,208322
2019-09-28,es,2,17,5,24,6,1.92,0,29075279
2019-09-29,es,4,17,13,17,7,1.632,5,18885539
2019-09-29,es,7,17,3,3,2,0.76,0,62966
2019-09-29,es,6,17,27,52,14,4.56,8,18057326
2019-09-29,es,2,17,1,0,1,0.36,0,862758
2019-09-30,es,7,17,23,47,24,5.576,4,26802723
2019-09-30,es,4,17,7,51,9,1.72,0,54387826
2019-09-30,es,6,17,45,122,65,16.68,9,182673715
2019-09-30,es,2,17,11,12,5,0.832,1,8532966
2019-10-01,es,6,17,38,85,35,9.424,5,41704128
2019-10-01,es,7,17,20,41,14,5.2,4,40177469
2019-10-01,es,4,17,14,20,8,2.2,4,8884790
2019-10-01,es,2,17,8,15,11,3.12,1,16891457
2019-10-02,es,7,17,25,69,12,3.44,5,20221990
2019-10-02,es,2,17,4,9,1,0.24,0,4066827
2019-10-02,es,4,17,9,33,20,6.24,1,70311665
2019-10-02,es,6,17,31,58,26,8.64,7,32795482
2019-10-03,es,4,17,14,18,20,6.48,3,20070128
2019-10-03,es,5,17,1,1,0,0,0,1438677
2019-10-03,es,2,17,7,16,4,0.68,1,9523398
2019-10-03,es,7,17,13,17,17,4.88,3,10687190
2019-10-03,es,6,17,32,43,17,4.72,6,11262270
2019-10-04,es,6,17,37,62,29,8.56,7,22926907
2019-10-04,es,7,17,6,11,4,1.52,2,2378300
2019-10-04,es,2,17,4,3,4,0.92,0,1268278
2019-10-04,es,4,17,11,32,24,5.776,2,93267365
2019-10-05,es,4,17,6,32,4,1.12,0,15823879
2019-10-05,es,6,17,27,56,14,3.8,5,29270840
2019-10-05,es,5,17,1,1,1,0.24,0,88984
2019-10-05,es,7,17,9,19,0,0,3,4472253
2019-10-05,es,2,17,5,16,13,2.96,0,16536918
2019-10-06,es,4,17,5,6,6,1.84,1,3759342
2019-10-06,es,6,17,30,62,25,7.52,7,27322681
2019-10-06,es,2,17,4,0,4,0.8,0,296611
2019-10-06,es,7,17,7,10,4,1.2,1,2346815
2019-10-07,es,6,17,37,82,31,8.44,9,70988385
2019-10-07,es,4,17,10,18,28,9.76,2,40568449
2019-10-07,es,2,17,1,1,1,0.28,0,95034
2019-10-07,es,7,17,16,25,7,2.44,4,2705552
2019-10-08,es,2,17,4,11,4,1.6,0,8825731
2019-10-08,es,5,17,2,5,1,0.44,0,1339945
2019-10-08,es,7,17,19,51,21,5.76,3,19012110
2019-10-08,es,6,17,35,94,83,25.48,6,233715210
2019-10-08,es,4,17,10,26,14,4.64,2,27744582
2019-10-09,es,2,17,6,38,0,0,0,15594653
2019-10-09,es,7,17,20,40,15,3.92,4,10571517
2019-10-09,es,5,17,1,1,0,0,0,2553054
2019-10-09,es,4,17,6,9,9,2.52,1,8865538
2019-10-09,es,6,17,27,56,39,10.68,4,76843535
2019-10-10,es,4,17,5,8,1,0.32,1,795156
2019-10-10,es,2,17,2,3,0,0,0,13586
2019-10-10,es,7,17,3,3,3,1.2,1,274632
2019-10-10,es,6,17,25,29,10,2.48,4,9677117
2019-10-11,es,4,17,22,42,18,8.08,3,16240508
2019-10-11,es,2,17,5,7,6,1.92,0,11850270
2019-10-11,es,6,17,27,53,29,9.32,3,38319850
2019-10-12,es,6,17,27,79,25,6.52,4,84347253
2019-10-12,es,4,17,22,39,18,5.64,3,9305583
2019-10-12,es,2,17,1,0,1,0.2,0,231600
2019-10-12,es,7,17,1,3,0,0,0,536919
2019-10-13,es,2,17,8,1,7,2.44,0,0
2019-10-13,es,6,17,35,74,37,12.8,4,46696348
2019-10-13,es,4,17,8,18,0,0,3,10142834
2019-10-14,es,6,17,34,53,26,8.12,5,18115828
2019-10-14,es,2,17,6,10,14,3.8,0,15964698
2019-10-14,es,4,17,14,41,34,9.92,2,46250667
2019-10-15,es,4,17,12,51,10,2.96,1,36501804
2019-10-15,es,2,17,4,33,10,3.2,0,137184498
2019-10-15,es,6,17,28,58,19,6.04,5,84151169
2019-10-15,es,7,17,9,16,5,1.8,2,12601191
2019-10-16,es,7,17,28,66,19,5.68,5,20793443
2019-10-16,es,4,17,49,95,28,8.64,14,41507787
2019-10-16,es,6,17,35,46,18,4.92,10,10657334
2019-10-16,es,2,17,10,40,10,2.44,0,54341080
2019-10-17,es,6,17,38,53,20,7.08,9,6681275
2019-10-17,es,2,17,7,8,16,4.56,0,7468657
2019-10-17,es,7,17,16,29,13,4.08,4,7969584
2019-10-17,es,4,17,14,47,24,8.92,2,59035008
2019-10-18,es,2,17,4,4,3,0.52,0,358284
2019-10-18,es,6,17,46,109,82,26.436,9,370478891
2019-10-18,es,5,17,1,0,1,0.56,0,758253
2019-10-18,es,7,17,5,10,7,3.32,1,13192060
2019-10-18,es,4,17,13,24,14,3.88,2,16761222
2019-10-19,es,6,17,55,186,53,15.52,11,101760629
2019-10-19,es,2,17,10,41,11,3.24,2,89738530
2019-10-19,es,4,17,9,21,1,0.24,2,9862822
2019-10-19,es,5,17,2,6,1,0.32,0,434047
2019-10-19,es,7,17,2,7,1,0.24,0,3692984
2019-10-20,es,7,17,7,22,4,1,1,3142840
2019-10-20,es,4,17,12,31,4,1.64,2,17159481
2019-10-20,es,6,17,45,97,34,9.96,11,50574089
2019-10-20,es,2,17,8,27,1,0.2,2,12342053
2019-10-21,es,7,17,10,26,4,1.12,2,4546796
2019-10-21,es,4,17,12,30,6,1.92,1,8164791
2019-10-21,es,6,17,29,53,26,8.376,4,42746321
2019-10-21,es,2,17,6,14,12,3.84,1,4960596
2019-10-22,es,4,17,14,46,24,5.388,2,68109976
2019-10-22,es,7,17,5,16,6,2.44,1,5412334
2019-10-22,es,2,17,8,35,4,0.6,0,29620057
2019-10-22,es,5,17,1,9,5,1.356,0,21510930
2019-10-22,es,6,17,44,86,32,11,8,36588086
2019-10-23,es,5,17,2,0,2,0.48,0,123892
2019-10-23,es,2,17,10,37,22,6.524,1,150272767
2019-10-23,es,7,17,1,2,0,0,0,619762
2019-10-23,es,4,17,12,32,15,3.84,2,77153558
2019-10-23,es,6,17,41,82,62,19.48,8,146541744
2019-10-24,es,5,17,1,0,4,0.28,0,409432
2019-10-24,es,2,17,9,19,15,2.728,0,14574708
2019-10-24,es,6,17,32,66,22,6.56,5,33059498
2019-10-24,es,7,17,41,44,7,2.64,18,3163671
2019-10-24,es,4,17,15,26,29,8.928,2,27163886
2019-10-25,es,5,17,4,7,11,2.6,0,6656088
2019-10-25,es,2,17,10,23,20,5.48,0,25997750
2019-10-25,es,6,17,34,72,38,12.32,5,53445164
2019-10-25,es,4,17,16,23,34,10.844,2,33531940
2019-10-25,es,7,17,7,18,17,5.88,0,8848485
2019-10-26,es,6,17,35,65,31,9.64,5,22372413
2019-10-26,es,7,17,2,2,0,0,1,0
2019-10-26,es,4,17,27,40,30,7.88,4,16971637
2019-10-26,es,5,17,1,5,1,0.56,0,3954678
2019-10-26,es,2,17,4,5,6,1.12,0,12281085
2019-10-27,es,6,17,25,38,20,6.04,4,35428884
2019-10-27,es,5,17,1,1,0,0,0,0
2019-10-27,es,4,17,13,30,28,7.888,0,25261903
2019-10-27,es,7,17,5,29,4,1.28,0,43562724
2019-10-27,es,2,17,1,0,1,0.28,0,502435
2019-10-28,es,4,17,20,48,25,8.008,3,49611771
2019-10-28,es,7,17,9,11,7,2.72,2,4366724
2019-10-28,es,5,17,4,12,2,0.68,0,2740902
2019-10-28,es,2,17,4,54,2,0.48,0,54806348
2019-10-28,es,6,17,46,85,27,8.72,8,34851064
2019-10-29,es,5,17,6,7,4,0.92,0,1100243
2019-10-29,es,2,17,5,17,7,1.64,0,9989933
2019-10-29,es,7,17,10,25,18,6.6,1,32662293
2019-10-29,es,4,17,19,44,34,10.8,2,43855567
2019-10-29,es,6,17,23,53,18,6.8,3,23288017
2019-10-30,es,7,17,13,48,14,4.04,0,10512767
2019-10-30,es,5,17,4,8,7,1.48,0,17423526
2019-10-30,es,4,17,15,50,28,8.468,2,111943286
2019-10-30,es,2,17,8,10,4,1.12,1,3212275
2019-10-30,es,6,17,40,69,40,12.48,3,58644299
2019-10-31,es,7,17,9,14,7,1.76,2,2949133
2019-10-31,es,4,17,12,17,14,4,2,4309283
2019-10-31,es,5,17,1,0,1,0.28,0,329234
2019-10-31,es,2,17,10,12,12,3.68,0,3598422
2019-10-31,es,6,17,34,79,25,6.92,4,26475097
2019-11-01,es,4,17,20,47,16,5.108,5,29515583
2019-11-01,es,7,17,18,41,12,4.32,3,13669227
2019-11-01,es,6,17,30,51,15,6.12,7,9350490
2019-11-01,es,5,17,2,1,1,0.36,0,204836
2019-11-01,es,2,17,6,23,4,1.12,0,29750642
2019-11-02,es,5,17,1,1,0,0,0,0
2019-11-02,es,7,17,15,33,6,2.08,3,17150990
2019-11-02,es,2,17,9,25,16,7.72,0,41023374
2019-11-02,es,6,17,39,65,26,7.4,9,60036567
2019-11-02,es,4,17,16,23,3,1.32,4,2402263
2019-11-03,es,7,17,9,12,3,1.08,2,935340
2019-11-03,es,2,17,8,9,2,0.68,1,1381741
2019-11-03,es,6,17,47,96,63,20.32,6,133368432
2019-11-03,es,4,17,7,10,5,1.6,1,1751339
2019-11-04,es,7,17,14,40,14,4.28,2,22725079
2019-11-04,es,5,17,1,9,1,0.2,0,10928450
2019-11-04,es,4,17,16,37,18,5.484,2,26644504
2019-11-04,es,2,17,7,14,9,4.88,0,11999479
2019-11-04,es,6,17,45,101,50,16.668,8,87288866
2019-11-05,es,6,17,31,63,39,11,7,159523485
2019-11-05,es,7,17,12,20,10,4.08,2,10893934
2019-11-05,es,4,17,14,22,5,1.36,3,5949559
2019-11-05,es,2,17,4,10,1,0.48,0,2168274
2019-11-06,es,6,17,31,49,21,7.64,5,36249514
2019-11-06,es,4,17,43,100,56,17.32,9,128001589
2019-11-06,es,2,17,6,44,37,12,0,241289521
2019-11-06,es,7,17,9,14,6,1.96,2,1936809
2019-11-07,es,6,17,50,83,37,12.84,7,41801710
2019-11-07,es,2,17,11,26,14,4.332,1,13726425
2019-11-07,es,4,17,13,18,21,5.76,2,14801160
2019-11-07,es,7,17,16,19,21,7.652,3,18802500
2019-11-08,es,5,17,1,1,1,0.2,0,164076
2019-11-08,es,2,17,5,6,1,0.4,1,23874
2019-11-08,es,6,17,42,83,38,13.304,6,169815126
2019-11-08,es,7,17,16,21,14,5.12,4,7945758
2019-11-08,es,4,17,1,2,1,0.32,0,588981
2019-11-09,es,4,17,1,1,1,0.32,0,1195816
2019-11-09,es,5,17,4,14,4,0.88,0,4270298
2019-11-09,es,7,17,16,30,14,5.64,4,9154259
2019-11-09,es,2,17,6,5,2,1,1,3043345
2019-11-09,es,6,17,41,67,33,9.512,6,33595864
2019-11-10,es,5,17,1,2,1,0.36,0,139644
2019-11-10,es,2,17,28,20,23,7.52,1,17582349
2019-11-10,es,7,17,19,43,13,4.96,4,12042326
2019-11-10,es,4,17,5,6,2,0.6,0,845194
2019-11-10,es,6,17,33,52,26,7.76,4,26340084
2019-11-11,es,7,17,24,45,17,6.16,4,37174960
2019-11-11,es,4,17,4,10,7,2.56,0,4168110
2019-11-11,es,2,17,11,44,25,8.688,0,106398028
2019-11-11,es,5,17,3,6,0,0,0,491259
2019-11-11,es,6,17,60,134,50,15.4,9,87109036
2019-11-12,es,4,17,10,24,11,4.56,3,24950435
2019-11-12,es,7,17,23,48,29,11.812,3,24057506
2019-11-12,es,2,17,14,30,11,2.932,0,10978544
2019-11-12,es,6,17,42,96,44,13.16,8,47425927
2019-11-12,es,5,17,1,1,0,0,0,0
2019-11-13,es,5,17,1,1,0,0,0,0
2019-11-13,es,7,17,10,27,7,2.44,1,19462995
2019-11-13,es,2,17,11,12,9,3.08,0,14134602
2019-11-13,es,6,17,32,52,23,5.772,7,31239256
2019-11-14,es,6,17,30,54,24,7.8,6,24699665
2019-11-14,es,5,17,1,2,0,0,0,48452
2019-11-14,es,2,17,4,8,0,0,1,3663350
2019-11-14,es,4,17,5,11,2,0.64,1,4819303
2019-11-14,es,7,17,13,23,19,7.44,2,18165169
2019-11-15,es,6,17,37,69,45,14.032,7,68991198
2019-11-15,es,5,17,2,3,0,0,0,72068
2019-11-15,es,7,17,7,22,6,2.08,0,28104244
2019-11-15,es,2,17,2,2,0,0,1,0
2019-11-16,es,6,17,25,38,13,4.2,4,13165150
2019-11-16,es,2,17,2,0,2,0.32,0,763710
2019-11-16,es,7,17,3,14,1,0.4,0,7027824
2019-11-16,es,4,17,2,2,2,0.64,0,395472
2019-11-17,es,6,17,48,59,32,10.02,7,20116661
2019-11-17,es,4,17,1,1,0,0,0,0
2019-11-17,es,5,17,1,4,11,4.76,0,12105735
2019-11-17,es,7,17,10,29,5,1.88,1,22874228
2019-11-17,es,2,17,10,20,8,1.72,2,9090322
2019-11-18,es,6,17,49,107,28,8.02,9,65767890
2019-11-18,es,4,17,2,2,1,0.16,0,192539
2019-11-18,es,7,17,15,27,17,7,3,15169502
2019-11-18,es,2,17,3,18,8,2.004,0,24662520
2019-11-19,es,6,17,38,46,13,4.88,8,8442833
2019-11-19,es,2,17,6,7,2,0.56,1,2367617
2019-11-19,es,7,17,5,27,6,2.12,0,17289010
2019-11-20,es,6,17,44,66,19,5.744,7,25529163
2019-11-20,es,2,17,5,10,9,2.84,0,10880582
2019-11-20,es,4,17,2,3,0,0,0,8758527
2019-11-20,es,7,17,5,8,14,5.52,0,6487518
2019-11-21,es,4,17,1,1,0,0,0,180971
2019-11-21,es,7,17,9,10,1,0.4,3,616922
2019-11-21,es,6,17,53,81,31,8.912,6,24368800
2019-11-21,es,5,17,2,7,0,0,0,4553450
2019-11-21,es,2,17,7,36,13,4.68,1,70282634
2019-11-22,es,7,17,10,24,7,2.356,1,4640715
2019-11-22,es,6,17,53,104,34,12.6,8,31868058
2019-11-22,es,4,17,1,2,1,0.56,0,567414
